f13ec4c45bd6eed126bf981fe7e9f84147fc8c09
159	72ae79456f20827d1db25f7a0f1914852637c110	77.71.72.67	34891	88.986874
159	08a471a41c26cf2388c642d6ab0ee95be0bb69c3	37.48.82.1	50499	79.809904
159	46452187510c8b379bdb7a8c1b25c51cdd99e0e4	87.239.83.221	8621	107.811928
159	35349c42035e9f5c28236072616cdba6e7c54ee9	95.211.81.9	50490	92.514038
159	35ab93e45a99c714b81abbe63ab2aff828e9c78c	5.88.6.208	6889	106.441975
159	35a81cfb688b0264bb17e9adb387564e932f6b8f	46.42.43.63	49001	149.911880
159	28c488dfef9976c03b8a9350962ec6b4a0d97fa7	128.39.147.66	8621	128.518105
159	4b423229a3d72d19e70fc269668bc2e415dcff33	109.228.190.48	8621	111.859798
